	time	Browsers	Page	Category	l_jp_sid	l_jp_cid	g_auth	g_page_restric	l_grp_auth	l_jp_grp_id	Platform	Device	Web browser	Operating system	c9	c7	pageview	cookie	sso
1990	1068421.0	f1af4211-9502-1503-7029-145479855600	jplive.forside.sec	other	1072.0	0.0	yes	open	no	90.184.168.181	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/sport/fodbold/intfodbold/bundesliga/ECE9476846/thomas-delaney-scorede-hattrick-i-endnu-en-bremensejr/	http://jyllands-posten.dk/	1,0	9294a2bd-363b-4f43-9159-0c772e027b7f	b727e9af-1aa2-4a4a-8fd2-573fe7579742
1991	10684226.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
1992																			
1993	1068599.0	87.49.147.114#72F4EE6C	jplive.forside.sec	other	1072.0	0.0	no	open	no	87.49.147.113	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	0673650b-1a18-4a42-bfb0-b3a4997fc191	NOTSET
1994	10686037.0	193.163.223.65#138C7059	jplive.indland.art.9476980	indland	1073.0	9476980.0	no	open	no	193.163.223.68	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476980/bil-med-fem-unge-rullede-rundt-i-nordjysk-skov/	1,0	208d8f88-0eb3-488b-a032-56fbe9205951	NOTSET
1995	10686179.0	b0fec421-9502-4902-0901-351488813593	jplive.forside.sec	other	1072.0	0.0	no	open	no	2.107.218.182	Tablet	iPad	Chrome for iOS	iOS		http://www.jyllands-posten.dk/	1,0	f931eb10-aee7-43ff-aeb7-2750adf9925a	NOTSET
1996	10686496.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
1997	10686728.0	94.191.189.218#674E75CD	jplive.international.usa.art.9475829	international	1183.0	9475829.0	no	open	no	NOTSET	Mobile	iPhone	Facebook for iPhone	iOS	http://m.facebook.com	http://jyllands-posten.dk/international/usa/ECE9475829/her-er-donald-trumps-tweet-om-lars-loekke-rasmussens-statsbesoeg/	1,0	aa74274f-43d9-4330-9254-2831cea1c2b0	NOTSET
1998	10687072.0	b51b6542-0301-1607-4019-714909295660	premium.kultur.anmeldelser.rytmisk.art.9470141	anmeldelser	1207.0	9470141.0	no	restricted	no	NOTSET	Computer	Windows Desktop	Chrome	Windows	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/kultur/anmeldelser/rytmisk/ECE9470141/er-det-rockhistoriens-bedste-debutlp/	1,0	1a1566b9-55ee-43b0-acae-dee4806d5d8d	NOTSET
1999	10687191.0	80.62.116.153#138C7059	premium.erhverv.art.3497785	erhverv	1747.0	3497785.0	no	restricted	no	NOTSET	Mobile	iPhone	Safari	iOS	https://www.google.dk/	http://jyllands-posten.dk/protected/premium/erhverv/ECE3497785/Retssag-koster-topchef-jobbet/	1,0	0599e02e-c02c-4ec1-a38f-71490fc80de8	NOTSET
2000	10687217.0	1d0989f4-1950-2490-2703-614516087910	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	8016800f-f732-49c3-8008-e9b705170106	NOTSET
2001	10687514.0	3a5372d0-2402-2601-6011-114908894830	premium.international.internationalanalyse.art.9476653	livsstil	2074.0	9476653.0	no	restricted	no	NOTSET	Computer	Windows Desktop	Edge	Windows		https://jyllands-posten.dk/protected/premium/international/internationalanalyse/ECE9476653/danmark-har-stadig-et-ansvar-paa-de-tidligere-slaveoeer-i-vestindien/	1,0	52640cda-604b-4cf2-a7a2-f50a17fb3846	NOTSET
2002	1068767.0	79dec051-9502-1503-7082-145779930200	jplive.forside.sec	other	1072.0	0.0	no	open	no	87.49.146.240	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	b1e4cba7-dbe6-4767-b058-c0ae9e36b8de	NOTSET
2003	10688506.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2004	10688879.0	621dd7f7-2306-5029-0701-444051014000	jplive.forside.sec	other	1072.0	0.0	no	open	no	14.160.32.46	Computer	Macintosh Desktop	Chrome	Mac OS	https://www.google.com/	http://jyllands-posten.dk/	1,0	82ccaad5-a490-4140-ae6d-1549d6563a53	NOTSET
2005	10689911.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2006	10689964.0	6d7ca488-0023-9024-7015-914898078130	jplive.forside.sec	other	1072.0	0.0	no	open	no	94.191.184.224	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	92178ed0-d59a-4392-b024-6cf129d2d219	NOTSET
2007	10690214.0	188.114.181.145#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	5d38516f-ecc1-41a5-abda-4303bd34a3fa	NOTSET
2008	10690664.0	6d7ca488-0023-9024-7015-914898078130	jplive.forside.sec	other	1072.0	0.0	no	open	no	94.191.184.224	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	92178ed0-d59a-4392-b024-6cf129d2d219	NOTSET
2009	10690904.0	188.114.181.145#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	188.114.181.148	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	5d38516f-ecc1-41a5-abda-4303bd34a3fa	NOTSET
2010	106912.0	982c13c1-9502-4902-0901-411491084092	jplive.sport.andensport.tennis.art.9476977	sport	1323.0	9476977.0	no	open	no	188.183.42.26	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/sport/andensport/tennis/ECE9476977/wozniacki-tabte-finalen-i-miami-open/	1,0	2b799b52-36e2-45a8-a2a6-3d052cf16bf6	NOTSET
2011	10691809.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2012	10691970.0	5e69ee77-0106-0169-0714-910256260000	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Macintosh Desktop	Chrome	Mac OS		http://jyllands-posten.dk/	1,0	0a2b8fb5-ce42-4b21-b0e9-93249eec7fdd	NOTSET
2013	1069283.0	e2998e31-9502-4905-0013-148681829000	jplive.international.asien.art.9476197	international	1180.0	9476197.0	no	open	no	NOTSET	Mobile	Android Mobile	Facebook for Android	Android	http://m.facebook.com/	http://jyllands-posten.dk/international/asien/ECE9476197/kina-forbyder-fuldskaeg-og-burka-i-region/	1,0	b22b7a54-bb65-41fc-ae4b-9c5808de5641	NOTSET
2014	10693374.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2015	10693471.0	5.186.66.1#6B823C12	jplive.forside.sec	other	1072.0	0.0	no	open	no	5.186.66.4	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	7db82c8d-57e6-4c73-8c2c-2a1edd054e4e	NOTSET
2016	10693987.0	188.114.181.145#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	188.114.181.148	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	5d38516f-ecc1-41a5-abda-4303bd34a3fa	NOTSET
2017	10695329.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2018	10695702.0	6a685a88-1950-2490-5006-148233474400	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	Windows Mobile	IE	Windows Phone		http://jyllands-posten.dk/	1,0	34a61461-3301-4085-acae-da06851eac86	NOTSET
2019	10695733.0	b6c91358-5021-8018-1020-414910946620	premium.forside.sec	other	1737.0	0.0	yes	open	no	86.52.36.41	Mobile	Windows Mobile	Edge	Windows Phone		http://jyllands-posten.dk/premium/	1,0	fa2e4585-a651-4517-b510-fcd3490b7667	c993e9c6-2cbe-4851-ae89-dc1737312081
2020	10695733.0	ca1dbad1-0905-6019-6148-343078300000	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	06eb86fe-99c6-469c-8940-cbdc9c89c76b	NOTSET
2021	10695896.0	3876f8a2-1909-3034-0451-479305755000	jplive.indland.art.9476094	indland	1073.0	9476094.0	no	open	no	125.227.70.106	Mobile	iPhone	Chrome for iOS	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476094/museer-foran-millionregning-efter-vending-fra-glad-giver/	1,0	2dfd97ed-a1b9-463e-a727-10ecb410ace6	NOTSET
2022	10696189.0	19014ccb-1950-2490-5001-314659159390	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	e97e1137-6d67-4a36-b73d-fc6a3c022447	NOTSET
2023	10697009.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2024	10698090.0	94.191.185.169#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	94.191.185.172	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	9d8a78e3-359f-4d84-a759-4ca88ac5d502	NOTSET
2025	10698240.0	19bf5981-1950-2150-3702-414180226750	jplive.international.art.9476156	international	1179.0	9476156.0	yes	open	no	188.180.247.206	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/international/ECE9476156/se-den-foerste-tur-i-luften-for-den-nye-dreamliner/	1,0	fb456c14-1ebd-4c38-bcd8-2f011d5b80e2	9373883b-8f97-4011-938d-d54b0293996f
2026	10698523.0	5.186.66.1#6B823C12	jplive.forside.sec	other	1072.0	0.0	no	open	no	5.186.66.4	Mobile	iPhone	Safari	iOS	https://www.google.dk/	http://jyllands-posten.dk/	1,0	7db82c8d-57e6-4c73-8c2c-2a1edd054e4e	NOTSET
2027	10698947.0	27e1e9f5-2022-0620-1614-268361900000	jpother.annoncering.geberit.art.9461915	advertorial	3365.0	9461915.0	no	open	no	2.110.84.107	Tablet	Android Tablet	Chrome	Android	http://jyllands-posten.dk/	http://jyllands-posten.dk/annoncering/Geberit/ECE9461915/har-du-foeling-med-det-beroeringsfrie-hjem/	1,0	5ac112da-2bab-4233-b227-07492f04c978	NOTSET
2028	10699279.0	2fa1e932-1206-6073-0414-660710920000	jplive.forside.sec	other	1072.0	0.0	no	open	no	185.40.62.139	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	c1728e4e-9710-4271-895b-e6cff4275da1	NOTSET
2029	10699742.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2030	10699953.0	115.87.121.185#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	115.87.121.190	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	774cd9b0-eb31-4630-9ef9-1c1459789333	NOTSET
2031	10700206.0	621dd7f7-2306-5029-0701-444051014000	jplive.debat.leder.art.9476755	debat	1768.0	9476755.0	no	open	no	14.160.32.46	Computer	Macintosh Desktop	Chrome	Mac OS	http://jyllands-posten.dk/	http://jyllands-posten.dk/debat/leder/ECE9476755/foraeldre-der-fravaelger-vacciner-skal-maerke-en-konsekvens/	1,0	82ccaad5-a490-4140-ae6d-1549d6563a53	NOTSET
2032	107003.0	80.62.117.89#79441FB5	jplive.forside.sec	other	1072.0	0.0	no	open	no	80.62.117.90	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	83e4e48a-9c94-483b-be58-94441ed8e0e3	NOTSET
2033	1070060.0	446202b1-9502-4905-0071-148762978600	premium.kultur.anmeldelser.rytmisk.art.9470141	anmeldelser	1207.0	9470141.0	no	restricted	no	NOTSET	Computer	Windows Desktop	Firefox	Windows	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/kultur/anmeldelser/rytmisk/ECE9470141/er-det-rockhistoriens-bedste-debutlp/	1,0	c36a97fa-c29c-4bb3-933a-9e0aadf7864a	NOTSET
2034	10701235.0	5.103.65.105#0D5AD512	jplive.debat.leder.art.9476755	debat	1768.0	9476755.0	no	open	no	5.103.65.104	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/debat/leder/ECE9476755/foraeldre-der-fravaelger-vacciner-skal-maerke-en-konsekvens/	1,0	7292ff7b-3e22-47f4-9dfd-4fd3ff972662	NOTSET
2035	10701424.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2036	10701890.0	6b3b6401-9502-1503-7044-146381779800	jplive.aarhus.art.9476898	aarhus	1184.0	9476898.0	no	open	no	NOTSET	Computer	Windows Desktop	Edge	Windows	http://lyngby-taarbaek.lokalavisen.dk/	http://jyllands-posten.dk/aarhus/ECE9476898/doeende-kraeftpatient-mistede-kostbar-diamantring-paa-sygehuset/?ref=lokalavisen	1,0	6253032e-bb7a-4544-bbca-746c71402bdd	NOTSET
2037	10702401.0	2fa1e932-1206-6073-0414-660710920000	jplive.forside.sec	other	1072.0	0.0	no	open	no	185.40.62.139	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	c1728e4e-9710-4271-895b-e6cff4275da1	NOTSET
2038	10702803.0	5.186.121.89#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	5.186.121.88	Mobile	iPhone	Safari	iOS	https://www.google.dk/	http://jyllands-posten.dk/	1,0	ad6eef01-dda6-4798-ad59-cd242342907b	NOTSET
2039	10702890.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2040	10703481.0	213.58.162.129#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	213.58.162.134	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	158ebbb9-bc2f-4adc-867a-726200fb4dc6	NOTSET
2041	1070362.0	87.56.185.1#072A4ED7	premium.international.internationalanalyse.art.9476653	international	2074.0	9476653.0	no	restricted	no	NOTSET	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/international/internationalanalyse/ECE9476653/danmark-har-stadig-et-ansvar-paa-de-tidligere-slaveoeer-i-vestindien/	1,0	28eb4116-d3c9-462f-8097-a5dec02cde61	NOTSET
2042	10704300.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2043	1070550.0	1bd06796-1950-2150-2470-371488187713	jplive.livsstil.rejser.art.9458099	livsstil	1353.0	9458099.0	no	open	no	94.191.185.106	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/livsstil/rejser/ECE9458099/top-3-i-aarhus-hoteller-der-kan-noget-saerligt/	1,0	afee3508-ea0d-4662-beb8-9a217f39af96	NOTSET
2044	10706229.0	2133b3a8-0071-0820-1481-472444558000	jplive.debat.breve.art.9472221	debat	1773.0	9472221.0	no	open	no	80.62.117.115	Mobile	iPhone	Facebook for iPhone	iOS	http://m.facebook.com	http://jyllands-posten.dk/debat/breve/ECE9472221/socialraadgivere-joboptimisme-for-kontanthjaelpsmodtagere-kraever-en-haandholdt-indsats/	1,0	3e3527d8-15c4-4f02-a144-78bf1abbc773	NOTSET
2045	10706639.0	3e539028-0023-9025-0033-149088415600	premium.kultur.anmeldelser.rytmisk.art.9470141	anmeldelser	1207.0	9470141.0	no	restricted	no	NOTSET	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	https://jyllands-posten.dk/protected/premium/kultur/anmeldelser/rytmisk/ECE9470141/er-det-rockhistoriens-bedste-debutlp/	1,0	a392b44e-f0a7-4597-9a3b-b0b9c61e379f	NOTSET
2046	10706725.0	799846c1-9502-4905-0061-491094656000	jplive.debat.breve.art.9440686	debat	1773.0	9440686.0	no	open	no	80.167.188.19	Computer	Windows Desktop	Edge	Windows	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	http://jyllands-posten.dk/debat/breve/ECE9440686/hvorfor-medierne-burde-tage-trumps-kritik-alvorligt/	1,0	e60ab258-35f9-4ad6-893d-c3b02a796b55	NOTSET
2047	10706968.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2048	10707280.0	54a50e10-2020-0245-0109-147627442200	jplive.forside.sec	other	1072.0	0.0	no	open	no	88.17.144.249	Computer	Windows Desktop	Firefox	Windows		http://jyllands-posten.dk/	1,0	aa1c9450-c7ab-4bbd-8492-ecb864ceaa76	NOTSET
2049	10708089.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2050	10708536.0	1ade8ebc-1950-2490-5001-314727892090	jplive.forside.sec	other	1072.0	0.0	yes	open	no	80.163.3.47	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/	1,0	abc6bd8c-279d-44f8-8a92-d20e095266a2	9314c6ea-4e49-4985-8ca0-87d1fb6be354
2051	10708756.0	d37cb9b8-3015-1013-2011-114641279730	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	ddb330ff-12bc-481e-b1aa-7508df3de18e	NOTSET
2052	107093.0	87.56.218.49#0D5AD512	premium.kultur.anmeldelser.rytmisk.art.9453109	anmeldelser	1207.0	9453109.0	yes	restricted	no	NOTSET	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/kultur/anmeldelser/rytmisk/ECE9453109/drake-styrker-sin-position-paa-toppen/	1,0	2f66f859-6138-4f89-a014-8e3462af46f9	f95252cc-613a-48c4-a8c0-13d727ec116b
2053	10709383.0	1ade8ebc-1950-2490-5001-314727892090	jplive.forside.sec	other	1072.0	0.0	yes	open	no	80.163.3.47	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/	http://jyllands-posten.dk/	1,0	abc6bd8c-279d-44f8-8a92-d20e095266a2	9314c6ea-4e49-4985-8ca0-87d1fb6be354
2054	10710182.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2055	10710332.0	b6c91358-5021-8018-1020-414910946620	premium.indland.art.9475804	article	1742.0	9475804.0	yes	restricted	no	NOTSET	Mobile	Windows Mobile	Edge	Windows Phone	http://jyllands-posten.dk/premium/	https://jyllands-posten.dk/protected/premium/indland/ECE9475804/analyse-loekke-fik-baade-et-godt-tweet-og-et-fast-haandtryk/	1,0	fa2e4585-a651-4517-b510-fcd3490b7667	c993e9c6-2cbe-4851-ae89-dc1737312081
2056	10710715.0	212.112.155.2#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	212.112.155.7	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	ca31f586-cb78-4813-9b90-99a2a53458f4	NOTSET
2057	10710787.0	b51b6542-0301-1607-4019-714909295660	jplive.forside.sec	other	1072.0	0.0	no	open	no	103.242.98.120	Computer	Windows Desktop	Chrome	Windows	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/?ref=eblistermest	http://jyllands-posten.dk/	1,0	1a1566b9-55ee-43b0-acae-dee4806d5d8d	NOTSET
2058	10710927.0	99391ec1-9502-4902-0901-411491092513	jplive.nyviden.art.9476337	viden	1362.0	9476337.0	no	open	no	80.162.247.15	Computer	Windows Desktop	Chrome	Windows	http://jyllands-posten.dk/	http://jyllands-posten.dk/nyviden/ECE9476337/danmarks-aeldste-kvinde-var-i-virkeligheden-en-mand/	1,0	6c65f4cf-5f0e-4a31-a544-fec3757f138f	NOTSET
2059	10711740.0	190.128.118.49#02E41F4D	jplive.forside.sec	other	1072.0	0.0	no	open	no	190.128.118.50	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	1e4392d9-ad68-44a9-a237-63f6daf49e17	NOTSET
2060	10711980.0	95.166.39.242#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	95.166.39.241	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	dc1a18a6-f5ef-43b4-9809-1ec1bd7716f2	NOTSET
2061	10712413.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2062	10712486.0	1b264dcb-1950-2150-2470-711441319011	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	IE	Windows	http://www.madabc.dk/admin/Fiskesider.aspx	http://jyllands-posten.dk/	1,0	d2363e1d-fc13-4fba-a229-75dc85e8b5ba	NOTSET
2063	10713506.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2064	10714286.0	26aa1c36-1950-2490-2701-451418737215	jplive.forside.sec	other	1072.0	0.0	no	open	no	90.185.25.50	Computer	Windows Desktop	Chrome	Windows	https://www.google.dk/	http://jyllands-posten.dk/	1,0	cd717800-5c93-40dc-8216-42b0a8ba1930	NOTSET
2065	1071437.0	c742ca71-9502-1502-4701-271491085071	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows	https://www.google.dk/	http://jyllands-posten.dk/	1,0	b33b69ba-6ce7-41c9-b692-b287966736b0	NOTSET
2066	1071496.0	1323d4d1-9502-1502-4701-381485487064	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	65754af5-ac0e-4f91-9ca5-2c06263ca5d7	NOTSET
2067	10715764.0	3a5372d0-2402-2601-6011-114908894830	jplive.forside.sec	other	1072.0	0.0	no	open	no	72.39.148.138	Computer	Windows Desktop	Edge	Windows		http://jyllands-posten.dk/	1,0	52640cda-604b-4cf2-a7a2-f50a17fb3846	NOTSET
2068	10715769.0	192.38.133.210#35092A55	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	192.38.133.215	Mobile	Android Device	Firefox	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	b60c5b85-067f-4ea6-87f3-74adf8635581	NOTSET
2069	10716389.0	64c559a1-9502-4905-0061-485721761000	jplive.international.art.9461802	international	1179.0	9461802.0	no	open	no	188.177.161.48	Computer	Windows Desktop	Chrome	Windows	http://jyllands-posten.dk/nyviden/	http://jyllands-posten.dk/international/ECE9461802/sort-hul-hvirvler-igennem-rummet-med-otte-mio-kmt/	1,0	ebe2239b-4c01-4de7-b917-88a0b410685e	NOTSET
2070	10717020.0	115.87.121.185#138C7059	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	115.87.121.190	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	774cd9b0-eb31-4630-9ef9-1c1459789333	NOTSET
2071	10717143.0	87.56.230.114#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	87.56.230.113	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	33aab0de-092e-4ea1-80b8-ce0f4eb6ff0f	NOTSET
2072	10717620.0	190.58.252.18#49CBA0C1	jplive.sport.andensport.tennis.art.9476977	sport	1323.0	9476977.0	no	open	no	190.58.249.10	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/sport/andensport/tennis/ECE9476977/wozniacki-tabte-finalen-i-miami-open/	1,0	9c3b8a98-d58c-4f68-8a6d-0751e34ecee6	NOTSET
2073	10717644.0	80.62.117.81#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	923cb72d-7f36-4fc6-8b2b-c3d65f58944e	NOTSET
